-0.255878,-0.118234,-0.000529952,-2.14189,0.171731,1.96081,1.6699
-0.25588,-0.119588,-0.000535979,-2.14335,0.171492,1.96147,1.66933
-0.255882,-0.120847,-0.000541876,-2.14471,0.17127,1.96208,1.66881
-0.255883,-0.12201,-0.00054757,-2.14596,0.171065,1.96265,1.66833
-0.255885,-0.123076,-0.000552998,-2.14711,0.170877,1.96316,1.66789
-0.255887,-0.124046,-0.000558112,-2.14816,0.170706,1.96363,1.66748
-0.255888,-0.124923,-0.000562876,-2.1491,0.170552,1.96405,1.66712
-0.25589,-0.125709,-0.000567265,-2.14995,0.170413,1.96443,1.66679
-0.255891,-0.126409,-0.000571267,-2.1507,0.17029,1.96477,1.6665
-0.255892,-0.127029,-0.000574878,-2.15137,0.170181,1.96507,1.66624
-0.255893,-0.127573,-0.000578107,-2.15195,0.170085,1.96533,1.66602
-0.255894,-0.128048,-0.000580966,-2.15246,0.170002,1.96556,1.66582
-0.255895,-0.128459,-0.000583475,-2.1529,0.16993,1.96576,1.66565
-0.255896,-0.128812,-0.000585657,-2.15328,0.169867,1.96593,1.6655
-0.255896,-0.129115,-0.000587539,-2.15361,0.169814,1.96607,1.66538
-0.255897,-0.129371,-0.000589149,-2.15388,0.169769,1.9662,1.66527
-0.255897,-0.129587,-0.000590514,-2.15411,0.169731,1.9663,1.66518
-0.255898,-0.129768,-0.000591664,-2.15431,0.1697,1.96639,1.6651
-0.255898,-0.129919,-0.000592624,-2.15447,0.169673,1.96646,1.66504
-0.255898,-0.130043,-0.000593419,-2.1546,0.169651,1.96652,1.66499
-0.255899,-0.130145,-0.000594074,-2.15471,0.169634,1.96657,1.66495
-0.255899,-0.130228,-0.000594608,-2.1548,0.169619,1.96661,1.66491
-0.257272,-0.125267,-0.00177002,-2.15023,0.16999,1.9671,1.66792
-0.258722,-0.122829,-0.00345981,-2.14575,0.168636,1.96487,1.66507
-0.260867,-0.119177,-0.00595628,-2.13905,0.166646,1.96156,1.66083
